location_id,Name,long_deg,lon_min,lon_sec,lat_deg,lat_min,lat_sec,longitude,latitude,p_1880,p_1890,p_1900,p_1910,G_1880,S_1880,G_1890,S_1890,D_1900,S_1900,G_1910,S_1910,prob,places,
1110,Gemeinde Ettendorf,,,,,,,,,1663,1661,1424,1400,1662,1,1661,0,1424,0,1400,0,0.9993986771,Unter-Jeserz,#DIV/0!
1111,Ettendorf,14,56,59,46,40,19,14.9497,46.6719,167,187,182,182,167,0,187,0,182,0,182,0,1,St. Lamprecht,0.0169491525
1112,Krottendorf,14,56,52,46,39,47,14.9478,46.6631,85,80,72,89,84,1,80,0,72,0,89,0,0.9882352941,Latschach,#DIV/0!
1113,Lamprechtsberg (Kirche St. Lamprecht),14,58,12,46,40,28,14.97,46.6744,314,326,286,322,314,0,326,0,286,0,322,0,1,Lind,#DIV/0!
1114,Klein-Lamprechtsberg (Kirche St. Lamprecht),14,58,12,46,40,28,14.97,46.6744,25,17,21,0,25,0,17,0,21,0,0,0,1,Pulpitsch,#DIV/0!
1115,St. Margarethen,14,55,11,46,40,53,14.9197,46.6814,59,60,44,49,59,0,60,0,44,0,49,0,1,Rajach,#DIV/0!
1116,Schwarzenbach,14,56,22,46,40,59,14.9394,46.6831,58,57,50,60,58,0,57,0,50,0,60,0,1,Selpritsch,#DIV/0!
1117,Unterholz,14,55,40,46,40,54,14.9278,46.6817,78,81,77,75,78,0,81,0,77,0,75,0,1,Treffen,#DIV/0!
1118,St. Vincenz,15,0,48,46,41,46,15.0133,46.6961,425,363,253,226,425,0,363,0,253,0,226,0,1,Wudmat,0
1119,Weinberg,14,54,46,46,41,50,14.9128,46.6972,31,45,22,25,31,0,45,0,22,0,25,0,1,Dragotschitschach (=Dragositschach),#DIV/0!
1120,Weissenberg,14,57,1,46,41,52,14.9503,46.6978,421,445,417,372,421,0,445,0,417,0,372,0,1,Dreilach,#DIV/0!
1121,Gemeinde St. Georgen,,,,,,,,,2354,2550,2479,2364,2354,0,2550,0,2479,0,2348,16,1,Feistritz,#DIV/0!
1122,Allersdorf,14,52,24,46,42,42,14.8733,46.7117,1946,1956,1966,1976,84,0,92,0,91,0,80,0,0.0431654676,Fresnach,#DIV/0!
1123,Andersdorf,14,55,24,46,42,47,14.9233,46.7131,116,131,135,153,116,0,131,0,135,0,153,0,1,Friesnitz,#DIV/0!
1124,Fransdorf,14,55,49,46,42,14,14.9303,46.7039,59,70,71,54,59,0,70,0,71,0,54,0,1,Gorintschach,#DIV/0!
1125,St. Georgen,14,54,56,46,43,6,14.9156,46.7183,183,223,221,204,183,0,223,0,221,0,204,0,1,Greuth,#DIV/0!
1126,Götzendorf,14,54,39,46,42,51,14.9108,46.7142,40,43,40,43,40,0,43,0,40,0,43,0,1,St. Jakob im Rosental,0.072
1127,Gundisch,14,56,50,46,43,6,14.9472,46.7183,227,218,209,193,227,0,218,0,209,0,193,0,1,Kanin,#DIV/0!
1128,Hart (Steinberg-Hart),14,55,35,46,44,47,14.9264,46.7464,167,169,182,140,167,0,169,0,182,0,124,16,1,Längdorf,#DIV/0!
1129,Herzogberg,14,53,38,46,42,41,14.8939,46.7114,109,116,118,107,109,0,116,0,118,0,107,0,1,Lassach (=Lessach),#DIV/0!
1130,Krakaberg,14,55,55,46,45,52,14.9319,46.7644,64,51,61,56,64,0,51,0,61,0,56,0,1,Maria Elend,#DIV/0!
1131,Matschenbloch,14,55,27,46,42,8,14.9242,46.7022,69,96,87,90,69,0,96,0,87,0,90,0,1,Mühlbach,#DIV/0!
1132,Niederhof,14,55,51,46,41,23,14.9308,46.6897,83,110,105,79,83,0,110,0,105,0,79,0,1,St. Oswald,1
1133,Paierdorf,14,54,3,46,44,51,14.9008,46.7475,99,121,109,83,99,0,121,0,109,0,83,0,1,St. Peter,0.0526315789
1134,Pfaffendorf,14,54,27,46,43,7,14.9075,46.7186,48,70,69,83,48,0,70,0,69,0,83,0,1,Rosenbach,#DIV/0!
1135,Ober-Pichling,14,54,38,46,45,6,14.9106,46.7517,42,62,57,84,42,0,62,0,57,0,84,0,1,Schlatten,#DIV/0!
1136,Unter-Pichling,14,52,30,46,43,14,14.875,46.7206,81,91,86,72,81,0,91,0,86,0,72,0,1,Srajach,0.1304347826
1137,Pontnig,14,56,23,46,45,25,14.9397,46.7569,165,189,183,191,165,0,189,0,183,0,191,0,1,Tösching,#DIV/0!
1138,Raggane,14,53,18,46,42,59,14.8883,46.7164,72,83,71,77,72,0,83,0,71,0,77,0,1,Winkl,#DIV/0!
1139,Raglach (Ragglach),14,54,20,46,44,32,14.9056,46.7422,1947,1957,1967,1977,56,0,52,0,66,0,46,0,0.0287621983,Dröschitz,#DIV/0!
1140,Ober-Rainz,14,54,19,46,42,30,14.9053,46.7083,66,80,72,72,66,0,80,0,72,0,72,0,1,Ober-Jeserz,#DIV/0!
1141,Unter-Rainz,14,54,4,46,42,8,14.9011,46.7022,79,98,76,93,79,0,98,0,76,0,93,0,1,Kerschdorf,#DIV/0!
1142,Steinberg-Oberhaus,14,56,24,46,44,16,14.94,46.7378,289,223,226,226,289,0,223,0,226,0,226,0,1,Köstenberg,#DIV/0!
1143,Steinberg-Unterhaus,14,55,42,46,44,4,14.9283,46.7344,156,162,144,138,156,0,162,0,144,0,138,0,1,Oberdorf,#DIV/0!
1144,Gemeinde Granitzthal,,,,,,,,,1628,1702,1659,1592,1605,23,1702,0,1659,0,1568,24,0.9858722359,Ober-Winklern,#DIV/0!
1145,Gönitz,14,47,56,46,43,11,14.7989,46.7197,163,173,172,164,162,1,173,0,172,0,148,16,0.9938650307,Wurzen,0
1146,Granitzthal-St. Paul 1,14,49,22,46,41,57,14.8228,46.6992,68,74,79,74,64,4,74,0,79,0,74,0,0.9411764706,Berg,#N/A
1147,Granitzthal-St. Paul 2,14,50,6,46,41,32,14.835,46.6922,66,74,78,74,63,3,74,0,78,0,74,0,0.9545454545,Buchheim,#N/A
1148,Granitzthal-Weissenegg left border,14,48,16,46,42,16,14.8044,46.7044,195,203,200,196,191,4,203,0,200,0,196,0,0.9794871795,Dolintschach,#DIV/0!
1149,Granitzthal-Weissenegg right border,14,49,27,46,41,29,14.8242,46.6914,194,202,199,196,191,3,202,0,199,0,196,0,0.9845360825,Duel,#DIV/0!
1150,Deutsch-Grutschen,14,50,23,46,41,56,14.8397,46.6989,161,166,153,132,161,0,166,0,153,0,132,0,1,Ober-Ferlach,#DIV/0!
1151,Windisch-Grutschen,14,48,9,46,41,38,14.8025,46.6939,89,92,88,79,88,1,92,0,88,0,78,1,0.9887640449,Unter-Ferlach,#DIV/0!
1152,Kollnitzgreuth,14,49,23,46,43,0,14.8231,46.7167,95,119,107,95,95,0,119,0,107,0,95,0,1,Frög,0
1153,Langegg,14,46,13,46,43,32,14.7703,46.7256,202,215,218,178,195,7,215,0,218,0,171,7,0.9653465347,Frojach,0
1154,St. Martin,14,51,10,46,41,9,14.8528,46.6858,83,78,77,103,83,0,78,0,77,0,103,0,1,Ober-Goritschach,#DIV/0!
1155,Schildberg,14,48,43,46,40,49,14.8119,46.6803,145,143,125,134,145,0,143,0,125,0,134,0,1,Unter-Goritschach,#DIV/0!
1156,Zellbach,14,48,0,46,43,46,14.8,46.7294,1948,1958,1968,1978,167,0,163,0,163,0,167,0,0.0857289528,St. Johann,0
1157,Gemeinde Lavamünd,,,,,,,,,1653,1541,1529,1539,1653,0,1529,12,1513,16,1476,63,1,Kleinberg,#DIV/0!
1158,Achalm,14,56,8,46,39,42,14.9356,46.6617,73,82,77,77,73,0,82,0,77,0,77,0,1,Kopein,#DIV/0!
1159,Greuth,x,,,,,,,,22,20,0,0,22,0,20,0,0,0,0,0,1,Ledenitzen,#DIV/0!
1160,Hart,14,55,42,46,39,54,14.9283,46.665,134,137,140,126,134,0,137,0,140,0,106,20,1,Mallenitzen,#DIV/0!
1161,Lavamünd,14,56,25,46,38,34,14.9403,46.6428,404,360,341,376,404,0,357,3,341,0,372,4,1,St. Martin,0.0090909091
1162,Magdalensberg left border,14,59,29,46,39,53,14.9914,46.6647,298,286,281,281,298,0,284,2,275,6,271,10,1,Petschnitzen,#DIV/0!
1163,Magdalensberg right border,14,58,8,46,38,16,14.9689,46.6378,298,286,281,281,298,0,284,2,275,6,271,10,1,Pirk,#DIV/0!
1164,Pfarrdorf,14,57,6,46,38,8,14.9517,46.6356,82,75,81,81,82,0,75,0,77,4,79,2,1,Raun,#DIV/0!
1165,Plestätten,14,56,49,46,39,14,14.9469,46.6539,73,58,60,60,73,0,58,0,60,0,60,0,1,Rosegg,#DIV/0!
1166,Unterbergen,14,54,58,46,39,50,14.9161,46.6639,98,75,78,72,98,0,75,0,78,0,72,0,1,Göriach,#DIV/0!
1167,Wunderstätten,14,52,35,46,39,32,14.8764,46.6589,101,81,86,94,101,0,77,4,86,0,82,12,1,Kranzelhofen,#DIV/0!
1168,Zeil,14,54,35,46,39,20,14.9097,46.6556,70,83,104,91,70,0,83,0,104,0,86,5,1,Velden,#DIV/0!
1169,Gemeinde Legerbuch,,,,,,,,,548,539,554,531,548,0,539,0,554,0,528,3,1,Unter-Winklern,#DIV/0!
1170,Johannesberg,14,52,46,46,41,36,14.8794,46.6933,53,58,64,54,53,0,58,0,64,0,54,0,1,Afritz,#N/A
1171,Legerbuch,14,54,23,46,40,52,14.9064,46.6811,129,121,144,142,129,0,121,0,144,0,142,0,1,Berg ob Afritz,#N/A
1172,Löschenthal,14,53,31,46,41,17,14.8919,46.6881,69,86,73,80,69,0,86,0,73,0,80,0,1,Gassen,0
1173,Rabensteinergreuth left border,14,51,45,46,40,27,14.8625,46.6742,1949,1959,1969,1979,109,0,95,0,96,0,94,0,0.055926116,Kraa,#DIV/0!
1174,Rabensteinergreuth right border,14,53,31,46,39,46,14.8919,46.6628,108,95,97,95,108,0,95,0,97,0,95,0,1,Lierzberg,#DIV/0!
1175,Unterhaus,14,52,26,46,41,20,14.8739,46.6889,39,42,44,35,39,0,42,0,44,0,35,0,1,Scherzboden,#DIV/0!
1176,Winternigg (Witternig),14,54,25,46,40,8,14.9069,46.6689,41,42,36,31,41,0,42,0,36,0,28,3,1,Tassach,0
1177,Gemeinde Unter-Drauburg,,,,,,,,,0,0,0,0,,,,,,,,,#DIV/0!,Tauchenberg,0
1178,Rabenstein,14,59,7,46,36,47,14.9853,46.6131,124,110,95,99,67,57,41,69,48,47,17,82,0.5403225806,Tobitsch,0
1179,St. Lorenzen (Lorenzenberg),14,59,16,46,38,6,14.9878,46.635,288,298,261,246,184,104,142,156,227,34,121,125,0.6388888889,Arriach,#N/A
1180,,,,,,,,,,0,0,0,0,,,,,,,,,#DIV/0!,Berg ob Arriach,#N/A
1181,Gerichtsbezirk Arnoldstein,,,,,,,,,0,0,0,0,,,,,,,,,#DIV/0!,Buchholz,#N/A
1182,Gemeinde Arnoldstein,,,,,,,,,3424,3605,3489,3890,2064,1360,1434,2171,1615,1874,2338,1552,0.6028037383,Dreihofen,#DIV/0!
1183,Agoritschach,13,42,12,46,32,43,13.7033,46.5453,97,108,112,97,26,71,77,31,11,101,83,14,0.2680412371,Hundsdorf,#DIV/0!
1184,Arnoldstein,13,42,14,46,32,58,13.7039,46.5494,383,391,412,768,293,90,279,112,318,94,743,25,0.7650130548,Laastadt,#DIV/0!
1185,Gailitz,13,41,44,46,33,20,13.6956,46.5556,266,314,342,461,213,53,179,135,274,68,438,23,0.8007518797,Sauboden,#DIV/0!
1186,Greuth,13,41,21,46,32,26,13.6892,46.5406,137,172,148,119,100,37,110,62,114,34,71,48,0.7299270073,Hinter-Sauerwald,#DIV/0!
1187,Hart,13,47,43,46,33,30,13.7953,46.5583,156,150,153,167,123,33,32,118,71,82,63,104,0.7884615385,Vorder-Sauerwald,#DIV/0!
1188,Korpitsch,13,48,16,46,32,42,13.8044,46.545,124,117,109,100,74,50,37,80,20,89,26,74,0.5967741935,Stadt,0.1304347826
1189,Krainberg,13,45,23,46,31,55,13.7564,46.5319,70,50,55,44,27,43,0,50,4,51,15,29,0.3857142857,Tassach bei Hundsdorf,0
1190,Krainegg,13,46,22,46,32,22,13.7728,46.5394,1950,1960,1970,1980,36,51,14,68,2,62,7,5,0.0184615385,Hinter-Winkl,#DIV/0!
1191,St. Leonhard bei Siebenbrünn,13,48,11,46,32,51,13.8031,46.5475,72,92,86,81,50,22,34,58,29,57,20,61,0.6944444444,Vorder-Winkl,#DIV/0!
1192,Lind,13,45,4,46,32,47,13.7511,46.5464,61,58,66,68,33,28,4,54,16,50,47,21,0.5409836066,Ober-Wöllan,#DIV/0!
1193,Maglern,13,39,35,46,32,43,13.6597,46.5453,236,259,262,230,192,44,139,120,173,89,80,150,0.813559322,Unter-Wöllan,#DIV/0!
1194,Neuhaus,13,46,27,46,33,13,13.7742,46.5536,184,182,170,185,109,75,34,148,50,120,55,130,0.5923913043,Bleiberg,#N/A
1195,Pessendellach,13,38,47,46,32,42,13.6464,46.545,91,105,79,82,78,13,10,95,34,45,22,60,0.8571428571,Bleiberg Kreuth,#N/A
1196,Pöckau,13,44,40,46,32,58,13.7444,46.5494,323,311,276,349,68,255,63,248,102,174,220,129,0.2105263158,Bleiberg Nötsch,#N/A
1197,Radendorf,13,47,23,46,32,48,13.7897,46.5467,290,263,266,284,146,144,5,258,24,242,43,241,0.5034482759,Hüttendorf,#DIV/0!
1198,Riegersdorf,13,47,3,46,32,59,13.7842,46.5497,117,137,113,119,56,61,6,131,61,52,66,53,0.4786324786,Kadutschen,#DIV/0!
1199,Seltschach,13,42,14,46,32,24,13.7039,46.54,326,348,348,328,133,193,119,229,47,301,127,201,0.4079754601,Erlach,#DIV/0!
1200,Ober-Thörl,13,38,35,46,32,31,13.6431,46.5419,96,112,89,73,86,10,49,63,54,35,42,31,0.8958333333,Feld,#DIV/0!
1201,Unter-Thörl,13,38,37,46,32,19,13.6436,46.5386,207,265,228,208,169,38,225,40,206,22,129,79,0.8164251208,Rauth,#DIV/0!
1202,Tschau,13,46,38,46,32,53,13.7772,46.5481,101,89,111,115,52,49,18,71,5,106,41,74,0.5148514851,Schattseite,#DIV/0!
1203,Gemeinde Emersdorf,,,,,,,,,2261,2390,2185,1983,91,2170,133,2257,603,1582,1003,980,0.040247678,Untersee,#DIV/0!
1204,Bach,13,33,58,46,36,51,13.5661,46.6142,98,100,89,72,2,96,0,100,0,89,19,53,0.0204081633,Wiesen,#DIV/0!
1205,Dellach,13,35,37,46,36,4,13.5936,46.6011,68,55,49,56,2,66,1,54,6,43,25,31,0.0294117647,Ober-Aichwald,#DIV/0!
1206,Emersdorf,13,35,9,46,35,54,13.5858,46.5983,114,102,89,97,5,109,4,98,22,67,46,51,0.0438596491,Unter-Aichwald,#DIV/0!
1207,Förk,13,38,19,46,35,13,13.6386,46.5869,1951,1961,1971,1981,0,156,0,144,63,42,39,53,0,Faak,#DIV/0!
1208,St. Georgen (vorm Bleiberg) (St. Georgen im Gailtal),13,35,46,46,36,12,13.5961,46.6033,80,96,86,66,3,77,7,89,21,65,33,33,0.0375,Alt-Finkenstein,#N/A
1209,Glabatschach,13,34,13,46,36,57,13.5703,46.6158,40,41,40,24,0,40,0,41,0,40,9,15,0,Fürnitz,0
1210,Hermsberg,13,37,12,46,36,52,13.62,46.6144,39,48,37,24,29,10,41,7,37,0,24,0,0.7435897436,Gödersdorf,#DIV/0!
1211,Kerschdorf,13,33,28,46,37,3,13.5578,46.6175,234,255,261,239,6,228,1,254,6,255,89,150,0.0256410256,Goritschach,#DIV/0!
1212,Kreiblach (Kreublach),13,34,12,46,36,39,13.57,46.6108,72,79,87,72,0,72,0,79,5,82,25,47,0,Ober-Greuth (von geonames.org),#DIV/0!
1213,Kühweg,13,35,17,46,36,23,13.5881,46.6064,68,83,82,73,0,68,0,83,10,72,18,55,0,Unter-Greuth,#DIV/0!
1214,Labientschach,13,36,25,46,35,58,13.6069,46.5994,221,187,188,173,19,202,21,166,36,152,72,101,0.0859728507,Höfling,#DIV/0!
1215,Michelhofen,13,34,14,46,35,55,13.5706,46.5986,114,113,103,98,0,114,0,113,41,62,47,51,0,St. Job,0
1216,Nötsch,13,37,29,46,35,25,13.6247,46.5903,315,392,387,333,15,300,39,353,202,185,259,74,0.0476190476,Korpitsch,#DIV/0!
1217,Poglantschach,13,34,50,46,36,21,13.5806,46.6058,69,64,59,52,0,69,0,64,7,52,30,22,0,Latschach,#DIV/0!
1218,Saak,13,37,49,46,35,26,13.6303,46.5906,385,421,346,334,9,376,19,402,123,223,217,117,0.0233766234,Mallestig (= jetzt Finkenstein!),#DIV/0!
1219,Semering,13,35,4,46,36,37,13.5844,46.6103,48,77,59,58,0,48,0,77,11,48,30,28,0,Müllnern,#DIV/0!
1220,Wertschach,13,35,29,46,36,32,13.5914,46.6089,140,133,118,120,1,139,0,133,13,105,21,99,0.0071428571,Neufinkenstein (Schloss Neufinkenstein),#DIV/0!
1221,Gemeinde Hohenthurn,,,,,,,,,2194,2216,1994,1770,25,2169,110,2106,186,1808,189,1581,0.0113947129,Outschena,#DIV/0!
1222,Achomitz,13,36,24,46,34,7,13.6067,46.5686,277,238,186,166,0,277,0,238,1,185,0,166,0,Pogöriach,#DIV/0!
1223,Draschitz,13,38,4,46,33,37,13.6344,46.5603,208,191,164,159,3,205,18,173,31,133,11,148,0.0144230769,Ober-Rain,#DIV/0!
1224,Dreulach,13,37,14,46,33,49,13.6206,46.5636,1952,1962,1972,1982,1,272,2,276,17,215,10,206,0.0005122951,Unter-Rain,#DIV/0!
1225,Feistritz an der Gail,13,36,12,46,34,19,13.6033,46.5719,767,812,711,652,0,767,23,789,16,695,105,547,0,Ratnitz,#DIV/0!
1226,Göriach,13,36,57,46,33,44,13.6158,46.5622,208,207,218,176,0,208,12,195,12,206,14,162,0,Sigmontitsch,#DIV/0!
1227,Hohenthurn,13,39,34,46,33,24,13.6594,46.5567,340,374,342,280,0,340,27,347,55,287,28,252,0,St. Stefan (= jetzt Kirche in Finkenstein),0.1304347826
1228,Stossau,13,41,8,46,33,5,13.6856,46.5514,121,116,141,121,21,100,28,88,54,87,21,100,0.173553719,Stobitzen,0.1304347826
1229,,,,,,,,,,0,0,0,0,,,,,,,,,#DIV/0!,Susalitsch,0.1304347826
1230,Gerichtsbezirk Rosegg,,,,,,,,,0,0,0,0,,,,,,,,,#DIV/0!,Ober-Techanting,#DIV/0!
1231,Gemeinde Augsdorf,,,,,,,,,2143,2182,2200,2188,24,2119,125,2057,62,2138,568,1620,0.0111992534,Unter-Techanting,#DIV/0!
1232,Aich,14,2,56,46,35,33,14.0489,46.5925,85,91,76,72,0,85,0,91,0,76,0,72,0,St. Andrä,1
1233,Augsdorf,14,3,45,46,36,11,14.0625,46.6031,201,253,235,275,0,201,21,232,4,231,19,256,0,Gratschach,#DIV/0!
1234,Bach,13,59,37,46,36,34,13.9936,46.6094,60,84,81,75,0,60,6,78,2,79,43,32,0,Gritschach,#DIV/0!
1235,Bergl,13,59,56,46,35,36,13.9989,46.5933,53,42,43,50,1,52,10,32,0,43,41,9,0.0188679245,Heiligen Gstadt,#DIV/0!
1236,Dieschitz,14,2,30,46,34,33,14.0417,46.5758,93,109,96,93,0,93,0,109,0,96,1,92,0,Kumitz,#DIV/0!
1237,Drau,13,59,47,46,35,19,13.9964,46.5886,62,55,62,61,0,62,0,55,0,62,28,33,0,St. Leonhard,1
1238,Duel,14,1,14,46,36,50,14.0206,46.6139,161,174,217,238,3,158,13,161,13,204,136,102,0.0186335404,St. Magdalen,1
1239,St. Egyden,14,3,54,46,34,33,14.065,46.5758,296,271,271,254,0,296,9,262,3,268,20,234,0,St. Michael,0.3111111111
1240,Emersdorf,14,0,22,46,35,31,14.0061,46.5919,82,88,80,70,1,81,9,79,7,73,47,23,0.012195122,Rennstein,#DIV/0!
1241,Fahrendorf,14,0,47,46,37,24,14.0131,46.6233,1953,1963,1973,1983,0,121,11,101,0,119,49,53,0,St. Ruprecht,0.3494623656
1242,Föderlach (Föderlach I),13,57,48,46,35,51,13.9633,46.5975,42,54,71,59,0,42,7,47,2,69,27,32,0,Seebach,#DIV/0!
1243,Unter-Jeserz,14,2,34,46,36,8,14.0428,46.6022,27,25,21,31,3,24,1,24,0,21,3,28,0.1111111111,Trauntschen (Drautschen),#DIV/0!
1244,St. Lamprecht,14,1,2,46,35,39,14.0172,46.5942,59,64,69,15,1,58,2,62,1,68,7,8,0.0169491525,Urlaken,#DIV/0!
1245,Latschach,14,2,1,46,34,56,14.0336,46.5822,142,160,152,153,0,142,9,151,1,151,2,151,0,Groß-Vassach,#DIV/0!
1246,Lind,14,0,13,46,36,13,14.0036,46.6036,138,133,136,134,15,123,17,116,25,111,68,66,0.1086956522,Klein-Vassach,#DIV/0!
1247,Pulpitsch,14,2,3,46,34,18,14.0342,46.5717,62,66,62,55,0,62,0,66,0,62,0,55,0,Ober-Wollanig,#DIV/0!
1248,Rajach,14,0,1,46,36,45,14.0003,46.6125,94,49,46,57,0,94,0,49,0,46,33,24,0,Unter-Wollanig,#DIV/0!
1249,Selpritsch,14,1,38,46,35,53,14.0272,46.5981,135,143,170,203,0,135,8,135,4,166,32,171,0,Zauchen,0
1250,Treffen,14,4,15,46,34,8,14.0708,46.5689,185,174,147,155,0,185,2,172,0,147,1,154,0,Bogenfeld,#N/A
1251,Wudmat,13,58,43,46,35,44,13.9786,46.5956,45,35,46,36,0,45,0,35,0,46,11,25,0,Dobrava,#DIV/0!
1252,Gemeinde St. Jakob,,,,,,,,,2863,3025,2902,3536,40,2823,21,3004,26,2876,360,3176,0.0139713587,Drau (= St. Nikolai an der Drau),#DIV/0!
1253,Dragotschitschach (=Dragositschach),14,5,7,46,32,22,14.0853,46.5394,105,103,96,90,0,105,0,103,0,96,3,87,0,Drobollach,#DIV/0!
1254,Dreilach,14,3,29,46,33,58,14.0581,46.5661,76,81,79,89,0,76,1,80,1,78,1,88,0,Duel,#DIV/0!
1255,Feistritz,14,4,17,46,32,55,14.0714,46.5486,251,269,271,318,1,250,0,269,3,268,0,318,0.0039840637,Egg,#DIV/0!
1256,Fresnach,14,5,12,46,32,7,14.0867,46.5353,32,39,51,39,0,32,0,39,0,51,0,39,0,Graschitz,#DIV/0!
1257,Friesnitz,14,3,4,46,32,35,14.0511,46.5431,119,124,119,163,0,119,0,124,0,119,8,155,0,Greuth,#DIV/0!
1258,Gorintschach,14,1,39,46,33,25,14.0275,46.5569,1954,1964,1974,1984,0,134,0,124,0,131,0,145,0,Kratschach,#DIV/0!
1259,Greuth,14,5,19,46,31,29,14.0886,46.5247,124,131,100,156,0,124,0,131,0,100,8,148,0,Maria Gail,#DIV/0!
1260,St. Jakob im Rosental,14,3,16,46,32,54,14.0544,46.5483,250,239,211,224,18,232,12,227,2,209,16,208,0.072,Prossowitsch,#DIV/0!
1261,Kanin,14,1,6,46,32,24,14.0183,46.54,108,116,117,124,0,108,0,116,0,117,1,123,0,Groß-Sattel,#DIV/0!
1262,Längdorf,14,3,25,46,33,14,14.0569,46.5539,270,251,250,257,0,270,0,251,0,250,0,257,0,Klein-Sattel,#DIV/0!
1263,Lassach (=Lessach),14,3,13,46,32,18,14.0536,46.5383,86,102,103,112,0,86,0,102,0,103,2,110,0,Serei,#DIV/0!
1264,Maria Elend,14,5,0,46,31,49,14.0833,46.5303,310,345,354,446,2,308,5,340,4,350,68,378,0.0064516129,Tschinowitsch,#DIV/0!
1265,Mühlbach,14,2,4,46,33,58,14.0344,46.5661,187,206,179,193,7,180,0,206,2,177,1,192,0.0374331551,Turdanitsch,#DIV/0!
1266,St. Oswald,14,6,40,46,32,9,14.1111,46.5358,51,72,56,65,0,51,0,72,1,55,0,65,0,Auen,#N/A
1267,St. Peter,14,2,34,46,33,14,14.0428,46.5539,119,128,103,140,0,119,0,128,0,103,0,140,0,Ober-Federaun,#DIV/0!
1268,Rosenbach,14,2,21,46,32,0,14.0392,46.5333,105,117,102,384,12,93,2,115,9,93,243,141,0.1142857143,Unter-Federaun,#DIV/0!
1269,Schlatten,14,2,16,46,32,26,14.0378,46.5406,178,198,221,241,0,178,0,198,2,219,8,233,0,Obere-Fellach,#DIV/0!
1270,Srajach,14,2,21,46,33,45,14.0392,46.5625,111,126,117,108,0,111,0,126,0,117,0,108,0,Untere-Fellach,#DIV/0!
1271,Tösching,14,2,35,46,33,3,14.0431,46.5508,86,71,60,75,0,86,1,70,1,59,0,75,0,St. Georgen,0.975
1272,Winkl,14,0,46,46,33,9,14.0128,46.5525,161,183,182,167,0,161,0,183,1,181,1,166,0,Goritschach,#DIV/0!
1273,Gemeinde Köstenberg,,,,,,,,,991,1009,1005,963,31,960,241,768,302,703,329,634,0.0312815338,Heiligengeist,#DIV/0!
1274,Dröschitz,14,2,36,46,38,48,14.0433,46.6467,127,142,135,115,3,124,55,87,61,74,41,74,0.0236220472,St. Johann = Kirche in Stadtteil Völkendorf,1
1275,Ober-Jeserz,14,1,31,46,37,53,14.0253,46.6314,1955,1965,1975,1985,2,133,2,117,0,107,5,120,0.0010230179,Judendorf,#DIV/0!
1276,Kerschdorf,14,2,41,46,38,23,14.0447,46.6397,180,170,156,160,2,178,37,133,34,122,45,115,0.0111111111,St. Martin,0.0090909091
1277,Köstenberg,14,0,38,46,39,3,14.0106,46.6508,101,114,117,105,1,100,38,76,81,36,91,14,0.0099009901,Möltschach,#DIV/0!
1278,Oberdorf,14,0,23,46,39,11,14.0064,46.6531,114,139,149,146,0,114,21,118,25,124,39,107,0,Pogöriach,#DIV/0!
1279,Ober-Winklern,13,59,9,46,39,12,13.9858,46.6533,84,90,89,86,5,79,23,67,22,67,33,53,0.0595238095,Ober-Schütt,#DIV/0!
1280,Wurzen,14,1,55,46,39,4,14.0319,46.6511,250,235,252,226,18,232,65,170,79,173,75,151,0.072,Unter-Schütt,#DIV/0!
1281,Gemeinde Rosegg,,,,,,,,,1743,1860,1728,1775,110,1633,336,1524,177,1551,210,1565,0.0631095812,Völkendorf,#DIV/0!
1282,Berg,14,0,37,46,34,25,14.0103,46.5736,63,61,58,74,0,63,10,51,0,58,1,73,0,Annenheim,#N/A
1283,Buchheim,14,0,13,46,34,11,14.0036,46.5697,105,99,91,84,0,105,6,93,3,88,0,84,0,Buchholz,#N/A
1284,Dolintschach,14,1,0,46,34,20,14.0167,46.5722,52,61,48,41,0,52,0,61,0,48,0,41,0,Deutschberg,#DIV/0!
1285,Duel,14,1,46,46,35,33,14.0294,46.5925,56,52,53,54,0,56,1,51,0,53,0,54,0,Eichholz,#DIV/0!
1286,Ober-Ferlach,13,57,22,46,34,19,13.9561,46.5719,216,206,183,182,0,216,20,186,11,172,7,175,0,Äußere-Einöde,#N/A
